Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Other Kharif pulses,1997,Kharif     ,Manipur,13.0,6,2053.3,1237.21,4.03,0.45
Peas & beans (Pulses),1997,Kharif     ,Manipur,2.0,1,2053.3,190.34,0.62,0.5
Rice,1997,Kharif     ,Manipur,155.0,348,2053.3,14751.35,48.05,2.075555556
Soyabean,1997,Kharif     ,Manipur,5.0,7,2053.3,475.85,1.55,1.4
Sugarcane,1997,Whole Year ,Manipur,7.0,2,2053.3,666.19,2.17,0.29
Turmeric,1997,Whole Year ,Manipur,7.0,4,2053.3,666.19,2.17,0.57
Banana,1998,Autumn     ,Manipur,1280.0,16460,1855.0,126464.0,371.2,12.72
Banana,1998,Rabi       ,Manipur,660.0,8490,1855.0,65208.0,191.4,12.894
Banana,1998,Summer     ,Manipur,20.0,260,1855.0,1976.0,5.8,13.0
Banana,1998,Winter     ,Manipur,940.0,12090,1855.0,92872.0,272.6,12.87833333
Cotton(lint),1998,Autumn     ,Manipur,30.0,20,1855.0,2964.0,8.7,0.67
Cotton(lint),1998,Rabi       ,Manipur,10.0,10,1855.0,988.0,2.9,1.0
Cotton(lint),1998,Winter     ,Manipur,30.0,10,1855.0,2964.0,8.7,0.33
